,marketSegment,project,street,x,y
1187,OCR,IDYLLIC RESIDENCES,LORONG M TELOK KURAU,36835.17522735,32566.891387160001
1188,OCR,LANDED HOUSING DEVELOPMENT,MARTIA ROAD,36615.899522979996,32251.80807128
1189,OCR,SUNNYVALE RESIDENCES,LORONG K TELOK KURAU,37132.1369,32856.51
1190,OCR,D'NEST,PASIR RIS GROVE,40606.0698,39158.2593
1191,RCR,LANDED HOUSING DEVELOPMENT,CRESCENT ROAD,34687.140018150004,32005.536072719999
1192,OCR,LANDED HOUSING DEVELOPMENT,ELITE PARK AVENUE,38086.39836646,33051.20070854
1193,OCR,HAPPY PARK,THOMSON WALK,27968.214441510001,39801.720306069998
1194,RCR,JUPITER 18,LORONG 102 CHANGI,35475.674,33112.4033
1195,RCR,LANDED HOUSING DEVELOPMENT,SIAN TUAN AVENUE,22725.874735680002,35500.360419619997
1196,RCR,GRAND CHATEAU,JALAN RAJAWALI,20804.731694620002,36251.572770520002
1197,OCR,KOVAN MELODY,KOVAN ROAD,33603.91102048,38033.889402209997
1198,RCR,MANDARIN PARK,CHUN TIN ROAD,21016.12527678,36292.371351310001
1199,OCR,GILLENIA,ROSYTH ROAD,33086.181097579997,38339.06582554
1200,OCR,WOO MON CHEW COURT,WOO MON CHEW ROAD,38719.413628240004,32918.590812100003
1201,RCR,WILKINSON 8,WILKINSON ROAD,34936.935262230003,31724.84949481
1202,OCR,SANFORD PARK,SIRAT PLACE,32734.49996088,37846.677222859997
1203,RCR,LA MEYER,MEYER ROAD,34281.121204369997,31126.704811270001
1204,OCR,ELIAS GREEN,ELIAS GREEN,40067.343671229999,39334.371366059998
1205,OCR,CHERRYHILL,LORONG LEW LIAN,33029.978747869998,36981.91029508
1206,OCR,LANDED HOUSING DEVELOPMENT,THOMSON HILL,27872.145493129999,39845.44403858
1207,RCR,AMBER SKYE,AMBER ROAD,35202.4113,31327.0379
1208,OCR,WATERWOODS,PUNGGOL FIELD WALK,36825.9313,41453.9564
1209,RCR,THE SOVEREIGN,MEYER ROAD,34710.63043743,31099.404678819999
1210,RCR,LANDED HOUSING DEVELOPMENT,CRANE ROAD,35266.07302484,32705.597966580001
1211,OCR,KEW GATE,LIMAU GARDEN,40909.1912,33740.7118
1212,RCR,LANDED HOUSING DEVELOPMENT,LORONG 107 CHANGI,35902.206616689997,33153.407679149998
1213,OCR,FERNWOOD TOWERS,FERNWOOD TERRACE,38213.2132,32410.1851
1214,RCR,THE SEAFRONT ON MEYER,MEYER ROAD,34178.067261899998,31076.625628819999
1215,OCR,PARRY GREEN,LIMBOK TERRACE,32697.37491532,38630.28987123
1216,OCR,LANDED HOUSING DEVELOPMENT,CHARLTON ROAD,33402.4918,37326.4738
1217,OCR,SILVER HILL,JALAN NAUNG,34645.75030402,39045.914291119997
1218,OCR,LANDED HOUSING DEVELOPMENT,RICHARDS AVENUE,33324.374438319997,38350.678855359998
1219,OCR,SUNSHINE GROVE,JALAN LABU MERAH,32528.428148559999,36493.922995990003
1220,RCR,RESIDENTIAL APARTMENTS,HAIG AVENUE,35428.025450160001,32236.504063530001
1221,OCR,THE QUARTZ,COMPASSVALE BOW,34794.668652599998,40263.43558828
1222,RCR,SHEBA LODGE,CARPMAEL ROAD,35181.68713912,32875.877978770003
1223,OCR,BLU CORAL,LORONG L TELOK KURAU,37000.446757079999,32854.951065559998
1224,OCR,RICCHEZZA,LORONG M TELOK KURAU,37127.569204770003,32607.819760030001
1225,OCR,CHARLTON GARDEN,CHARLTON ROAD,33392.166211029998,37320.336294329997
1226,OCR,SPRING PARK ESTATE,JALAN REMIS,39579.9392473,33101.163174990001
1227,OCR,REGENTVILLE,HOUGANG STREET 92,32956.36743272,39533.671433469998
1228,RCR,BISHAN LOFT,BISHAN STREET 11,30152.761169170001,36541.384135889996
1229,OCR,LANDED HOUSING DEVELOPMENT,KEE SUN AVENUE,38687.934877189997,32605.021081979998
1230,OCR,LANDED HOUSING DEVELOPMENT,SENNETT TERRACE,39779.81867969,33571.412235879998
1231,OCR,MANILA GARDENS,TUA KONG PLACE,38281.820843309997,33337.791347510002
1232,OCR,GOLD LEAF MANSIONS,LORONG M TELOK KURAU,37200.562406549998,32647.259843900001
1233,OCR,LANDED HOUSING DEVELOPMENT,PARBURY AVENUE,40275.557544100001,33161.49746394
1234,RCR,3BHC,BRIGHT HILL CRESCENT,27932.026664050001,37607.38398139
1235,OCR,3@SANDILANDS,SANDILANDS ROAD,32964.250347819996,38176.313905959997
1236,RCR,KING'S MANSION,AMBER GARDENS,35248.977507179998,31451.352785200002
1237,OCR,CHARLTON 27,SURIN AVENUE,33340.3598,37473.5834
1238,RCR,SUITES DE LAUREL,JALAN ANAK BUKIT,22070.30780766,35744.540523529998
1239,OCR,CARISSA PARK CONDOMINIUM,FLORA DRIVE,42580.922523859997,37937.355267269999
1240,OCR,EDEN CREST,EDEN GROVE,32319.369995019999,36353.919223400002
1241,RCR,LANDED HOUSING DEVELOPMENT,BOSCOMBE ROAD,34915.512067929998,31993.107535070002
1242,OCR,PINEHURST CONDOMINIUM,LORONG L TELOK KURAU,37103.000124959999,32753.49168269
1243,OCR,PRESTIGE POINT,UPPER PAYA LEBAR ROAD,33231.80778209,36861.607506179997
1244,OCR,LANDED HOUSING DEVELOPMENT,JALAN TANAH PUTEH,38811.451506530002,33138.200780720001
1245,RCR,VENTURA VIEW,RAMBUTAN ROAD,35945.053013639998,32861.291813659999
1246,OCR,PRESTO@UPPER SERANGOON,UPPER SERANGOON ROAD,32263.292155049999,36438.957455460003
1247,OCR,BELYSA,PASIR RIS DRIVE 1,40025.5348,39524.3871
1248,RCR,91 MARSHALL,MARSHALL ROAD,35520.643332179999,32104.566622670001
1249,RCR,LANDED HOUSING DEVELOPMENT,WAREHAM ROAD,34766.978971939999,32260.34906125
1250,OCR,THE MONDRIAN,HINDHEDE PLACE,21596.91933529,36463.742526639997
1251,OCR,TAI HWAN PARK,TAI HWAN CRESCENT,30931.86734448,37479.525826339998
1252,OCR,SUNNY PALMS,LORONG G TELOK KURAU,36649.610408859997,33296.801620309998
1253,OCR,LANDED HOUSING DEVELOPMENT,YIO CHU KANG ROAD,31533.457477840001,41200.858458519997
1254,OCR,LANDED HOUSING DEVELOPMENT,KEW CRESCENT,41127.037247959997,33523.739439820002
1255,OCR,LANDED HOUSING DEVELOPMENT,KEW TERRACE,40925.449079369999,33615.409382880002
1256,OCR,MONT TIMAH,BUKIT WAY,,
1257,RCR,KATONG REGENCY,TANJONG KATONG ROAD,34819.7277,32969.7003
1258,RCR,THE SHORE RESIDENCES,AMBER ROAD,35634.235139240001,31737.819296819999
1259,OCR,FINLAND GARDENS,EAST COAST AVENUE,38115.502991419999,32526.83753349
1260,RCR,TAIPAN REGENCY,HAIG ROAD,35334.522775649997,32170.238318580001
1261,OCR,SURIN GARDENS,SURIN AVENUE,33167.465501309997,37343.765299540001
1262,OCR,BOUTIQUE @ KOVAN,LOWLAND ROAD,33443.1664,38195.8823
1263,OCR,LANDED HOUSING DEVELOPMENT,DA SILVA LANE,33495.547971919997,38450.4333594
1264,OCR,KEW GREEN,KEW CRESCENT,41044.08411636,33447.669762920001
1265,OCR,LANDED HOUSING DEVELOPMENT,LUCKY CRESCENT,39865.32637519,33354.994163879999
1266,OCR,VILLA MARINA,JALAN SEMPADAN,38485.535415369998,32648.526953030001
1267,OCR,VICTORY VILLE,TOH DRIVE,43563.6157,38370.4853
1268,OCR,KOVAN 81,KOVAN ROAD,33027.38622452,37530.645414050002
1269,OCR,SIGLAP HILL 33,SIGLAP HILL,37542.414442190004,33645.586054710003
1270,OCR,LANDED HOUSING DEVELOPMENT,JALAN BAIDURI,36897.92740708,32648.749681160001
1271,OCR,SUN ROSIER,HOW SUN DRIVE,,
1272,RCR,NEW SOO CHOW GARDENS,JALAN LEMBAH THOMSON,27854.462866950001,37186.589747699997
1273,OCR,CITYLIFE@TAMPINES,TAMPINES CENTRAL 7,40070.9261,37995.3366
1274,RCR,GALAXY TOWERS,ONAN ROAD,35144.732204010002,33016.663657020002
1275,OCR,LANDED HOUSING DEVELOPMENT,JALAN USAHA,33589.924954970003,36401.861476829999
1276,OCR,MELVILLE PARK,SIMEI STREET 1,41934.189906829997,36533.806798680003
1277,RCR,LANDED HOUSING DEVELOPMENT,JALAN KAKATUA,20598.05668522,36171.0335502
1278,RCR,THOMSON V TWO,SIN MING ROAD,28254.187340270001,37274.951285360001
1279,OCR,RESIDENCE 118,LORONG L TELOK KURAU,36979.937212749997,32704.96505923
1280,OCR,PRIVE,PUNGGOL FIELD,35975.1024,42569.8881
0,OCR,WESTMERE,JURONG EAST STREET 13,17180.8308271,35514.440141630002
1,OCR,SUMMERDALE,BOON LAY DRIVE,14516.2585507,36094.876097909999
2,OCR,THE DAIRY FARM,DAIRY FARM ROAD,20974.718173879999,38463.869879190002
3,OCR,ESTE VILLA,NIM ROAD,31400.5646,40464.5826
4,OCR,WESTWOOD RESIDENCES,WESTWOOD AVENUE,12771.6854,37078.3766
5,OCR,DALLA VALE,SPRINGLEAF AVENUE,26955.972040970001,42519.683827780003
6,OCR,LANDED HOUSING DEVELOPMENT,JALAN UJI,20796.736093940001,37834.703634109997
7,OCR,THE QUINTET,CHOA CHU KANG STREET 64,18798.031551339998,42340.747490740003
8,OCR,HILLS TWOONE,HILLVIEW TERRACE,19679.505796200002,37185.031825229998
9,OCR,MELODY VILLAS,LENTOR WALK,28552.353582210002,41213.879060719999
10,OCR,ALANA,SUNRISE TERRACE,30489.48652844,41170.57689863
11,OCR,THE JADE,BUKIT BATOK CENTRAL LINK,18685.01304464,36819.325430709998
12,OCR,THE WISTERIA,YISHUN RING ROAD,28905.5688,44403.8585
13,OCR,PARC ROSEWOOD,ROSEWOOD DRIVE,22732.1711,45455.02
14,OCR,WOODSVALE,WOODLANDS DRIVE 72,24823.249398639998,47264.382100500001
15,OCR,PARC OASIS,JURONG EAST AVENUE 1,16868.89890086,36252.27752748
16,OCR,BELGRAVIA PARK,SELETAR TERRACE,32036.64153189,40494.032128539998
17,OCR,THOMSON GROVE,YIO CHU KANG ROAD,28272.109883860001,40669.595525490003
18,OCR,THE GREENWICH,SELETAR ROAD,32004.374743979999,40972.753532759999
19,OCR,LANDED HOUSING DEVELOPMENT,KERONG LANE,28631.86601154,48967.468997099998
20,OCR,BULLION PARK,LENTOR LOOP,28255.94553315,41579.217849830002
21,OCR,SUNRISE GARDENS,SUNRISE AVENUE,30674.492099930001,41314.951395749996
22,OCR,BELGRAVIA VILLAS,BELGRAVIA DRIVE,31588.5294,40293.7859
23,OCR,CACTUS BLOOM,CACTUS ROAD,29997.459458870001,41489.400209849996
24,OCR,THE COUNTRYSIDE,COUNTRYSIDE LINK,28663.641089099999,41268.129333250002
25,OCR,GRANDE VISTA,CACTUS DRIVE,29991.14966848,41137.250913040002
26,OCR,MIMOSA PARK,MIMOSA ROAD,31243.239910719998,40523.638369990003
27,OCR,CASHEW PARK CONDOMINIUM,CASHEW ROAD,20759.256589299998,39181.053695600001
28,OCR,LANDED HOUSING DEVELOPMENT,JALAN TARI PIRING,32198.646740109999,42466.933132170003
29,OCR,HILLINGTON GREEN,HILLVIEW AVENUE,20349.665400479999,38058.984708200002
30,OCR,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,22404.66706044,45661.440679319998
31,OCR,LANDED HOUSING DEVELOPMENT,WAK HASSAN DRIVE,28526.517600179999,49056.559029949997
32,OCR,SEMBAWANG SPRINGS ESTATE,JALAN HIKAYAT,27298.9504,46624.149
33,OCR,HILLVIEW HEIGHTS,HILLVIEW AVENUE,20484.42145287,38102.528819110002
34,OCR,POETS VILLAS,TAGORE AVENUE,27459.8419,40428.9493
35,OCR,THE CANOPY,YISHUN AVENUE 11,29691.368499740001,45129.97949929
36,OCR,NATURA@HILLVIEW,HILLVIEW TERRACE,19684.946674690001,37220.74259174
37,OCR,EIGHT COURTYARDS,CANBERRA DRIVE,27747.137,46700.1668
38,OCR,NINE RESIDENCES,YISHUN AVENUE 9,28946.9522,46128.9327
39,OCR,SEMBAWANG STRAITS ESTATE,ANDREWS AVENUE,28483.0215,48867.1168
40,OCR,HOCK SWEE HILL,BEGONIA DRIVE,31146.54686393,41061.91695223
41,OCR,EATON PARK,EATON WALK,32879.272030669999,41053.959947340001
42,OCR,LAKE GRANDE,JURONG LAKE LINK,15828.3271,36420.6221
43,OCR,HILLVIEW 128,HILLVIEW AVENUE,19957.473241339999,37673.72418302
44,OCR,NIM GARDENS,NIM ROAD,31400.279537779999,40328.522350639999
45,OCR,SERENE PARK,TAMARIND ROAD,31219.845107310001,41265.848684609997
46,OCR,PALM GARDENS,HONG SAN WALK,18499.309754269999,40011.387176789999
47,OCR,CHESTNUT VILLE,JALAN PAKIS,20878.895149669999,38835.645803909999
48,OCR,KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,20311.1694,38544.9672
49,OCR,HONG HENG TERRACE,THONG BEE ROAD,26157.248989560001,42865.47655331
50,OCR,THE MAYFAIR,JURONG EAST STREET 32,16891.3211,36462.6595
51,OCR,MIMOSA TERRACE,MIMOSA ROAD,31083.59494274,40682.493496889997
52,OCR,THE MADEIRA,BUKIT BATOK STREET 31,18678.81697597,37663.389319269999
53,OCR,THE TOPIARY,FERNVALE LANE,32258.6085,41113.5433
54,OCR,TWIN FOUNTAINS,WOODLANDS AVENUE 6,24192.8507,45881.7716
55,OCR,THE LANAI,HILLVIEW AVENUE,20032.224897569999,37548.569745760002
56,OCR,HEETON CLASSIC,THONG SOON GREEN,26438.857525619999,42355.419048959997
57,OCR,LANDED HOUSING DEVELOPMENT,JALAN JENDELA,19592.030517430001,44076.18323879
58,OCR,LANDED HOUSING DEVELOPMENT,OAKWOOD GROVE,22092.423416789999,45458.070545069999
59,OCR,TUAN SING PARK,DEDAP ROAD,31478.333541979998,41180.110940090001
60,OCR,WOODLANDS PARK,JALAN BUMBONG,19879.471682109998,44266.903057690003
61,OCR,BUKIT VILLAS,RASOK DRIVE,19365.01648951,44241.410179500004
62,OCR,LANDED HOUSING DEVELOPMENT,MENG SUAN ROAD,25737.489037960001,42790.643675300001
63,OCR,THE WOODGROVE,WOODGROVE DRIVE,22223.95908473,45626.748711450002
64,OCR,THE LINEAR,UPPER BUKIT TIMAH ROAD,20167.38,39700.8394
65,OCR,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,27339.524360449999,40362.523775399998
66,OCR,THE GARDENS AT GERALD,GERALD DRIVE,32904.581023000002,40821.808990969999
67,OCR,LAKESIDE APARTMENTS,YUAN CHING ROAD,16003.12383125,35383.728064660001
68,OCR,PARC VISTA,CORPORATION ROAD,15107.2106,36255.7978
69,OCR,THE FLORAVALE,WESTWOOD AVENUE,12926.90422813,37018.993042390003
70,OCR,LANDED HOUSING DEVELOPMENT,PENAGA PLACE,28612.7788148,49115.2718807
71,OCR,LANDED HOUSING DEVELOPMENT,JALAN BUMBONG,19863.77664495,44300.016041939999
72,OCR,MI CASA,CHOA CHU KANG AVENUE 3,18541.4952,40670.5037
73,OCR,RIVERTREES RESIDENCES,FERNVALE CLOSE,33318.17,41740.2918
74,OCR,LANDED HOUSING DEVELOPMENT,JALAN GUMILANG,19763.229470760001,37919.011251059998
75,OCR,FUYONG ESTATE,JALAN ASAS,20705.91782184,37976.728310919997
76,OCR,LAKEPOINT CONDOMINIUM,LAKEPOINT DRIVE,15211.78093791,35992.484061720002
77,OCR,STRATTON GREEN,STRATTON DRIVE,31600.857088670001,40438.482238600001
78,OCR,LANDED HOUSING DEVELOPMENT,JALAN SANKAM,28390.907316609998,48781.699686229998
79,OCR,SEMBAWANG COTTAGE,SEMBAWANG ROAD,27210.684230439998,45421.259697779998
80,OCR,THE PETALS,HILLVIEW AVENUE,19910.158029779999,37241.966156779999
81,OCR,LANDED HOUSING DEVELOPMENT,PINEWOOD GROVE,22112.548410530002,45566.695189099999
82,OCR,LANDED HOUSING DEVELOPMENT,PLATINA ROAD,27029.550025890002,45528.221539929998
83,OCR,LANDED HOUSING DEVELOPMENT,ANDREWS TERRACE,28599.58906287,48980.875124410001
84,OCR,FORESTVILLE,WOODLANDS DRIVE 16,24261.684,45951.2938
85,OCR,CASHEW VILLAS,CASHEW CRESCENT,20811.830597639998,39348.365463299998
86,OCR,THE BROWNSTONE,CANBERRA DRIVE,27317.7744,47441.986
87,OCR,LAKESIDE GROVE,CORPORATION WALK,15220.862231990001,35726.287914529997
88,OCR,PARK VIEW MANSION,YUAN CHING ROAD,16011.232354029999,35236.454531989997
89,OCR,WINDERMERE,CHOA CHU KANG STREET 64,18882.379933890001,42213.040140680001
90,OCR,SYMPHONY SUITES,YISHUN CLOSE,29218.2838,46377.422
91,OCR,VILLA BEGONIA,BEGONIA WALK,31073.226300919999,41026.810067480003
92,OCR,SPRINGLEAF GARDEN,SPRINGLEAF CRESCENT,27013.524160469999,42428.898765370001
93,OCR,EUPHONY GARDENS,JALAN MATA AYER,27027.37428344,45261.531550930004
94,OCR,THE RAINFOREST,CHOA CHU KANG AVENUE 3,18541.0345,40602.0864
95,OCR,LANDED HOUSING DEVELOPMENT,BEECHWOOD GROVE,21802.129989210001,45388.32047143
96,OCR,THE MILTONIA RESIDENCES,MILTONIA CLOSE,29735.0937,44283.7042
97,OCR,BEECHWOOD TERRACE,BEECHWOOD GROVE,21872.757441159998,45391.427467370001
98,OCR,FLORISSA PARK,FLORISSA PARK,28346.5210079,41006.559849900003
99,OCR,THE MORNING DEW,JALAN TARI PAYONG,32247.96531854,42245.646970639999
100,OCR,LILYDALE,YISHUN AVENUE 6,29770.928940509999,45187.053095329998
101,OCR,RIVERBANK @ FERNVALE,FERNVALE CLOSE,33361.5752,41837.8451
102,OCR,LANDED HOUSING DEVELOPMENT,TAMARIND ROAD,31162.078501319998,41286.210495300001
103,OCR,ROSEWOOD,ROSEWOOD DRIVE,22837.507769820001,45897.079758290001
104,OCR,LANDED HOUSING DEVELOPMENT,STRATTON ROAD,31769.986030389998,40299.38287124
105,OCR,GREEN HILL ESTATE,CHESTNUT CRESCENT,20971.31631595,39403.511851260001
106,OCR,REGENT GROVE,CHOA CHU KANG NORTH 7,18600.6133,42344.6216
107,OCR,BURGUNDY HILL,BURGUNDY RISE,19994.157200399998,35654.736856310002
108,OCR,SARACA VILLAS,SARACA TERRACE,30837.18991738,40547.379032279998
109,OCR,WATERCOVE,WAK HASSAN DRIVE ,28606.926843840002,49291.77355422
110,OCR,WESTWOOD PARK,WESTWOOD DRIVE,13342.146359059999,37012.779380330002
111,OCR,IVORY HEIGHTS,JURONG EAST STREET 13,17372.668679129999,35156.788343350003
112,OCR,CASHEW ESTATE,CASHEW ROAD,20606.848602539999,39320.228323760001
113,OCR,GREEN SPRINGS,GERALD CRESCENT,32801.448095889999,40950.629249010003
114,OCR,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,15326.0439,36092.8648
115,OCR,MANDAI GARDEN,MENG SUAN ROAD,25942.554196740001,42838.353880370003
116,OCR,HILLVIEW VILLAS,HILLVIEW DRIVE,19800.957877119999,37411.903077999998
117,OCR,STRAITS GARDENS,ANDREWS TERRACE,28565.702427960001,48905.402316360001
118,OCR,SKYPARK RESIDENCES,SEMBAWANG CRESCENT,26547.3628,47285.8284
119,OCR,YUNNAN GARDENS,YUNNAN CRESCENT,12206.47244572,35799.697032269997
120,OCR,CASTLE GREEN,YIO CHU KANG ROAD,28779.12332413,40886.098123269998
121,OCR,LANDED HOUSING DEVELOPMENT,SEMBAWANG PLACE,27061.356836080002,46705.745567960001
122,OCR,AVANT PARC,WAK HASSAN DRIVE,28537.5236,49182.0173
123,OCR,THE CALROSE,YIO CHU KANG ROAD,28325.238444609999,40463.291731450002
124,OCR,8 @ STRATTON,STRATTON GREEN,31523.394223450002,40512.72010635
125,OCR,LANDED HOUSING DEVELOPMENT,JALAN TARI PAYONG,32208.72804816,42440.721933420002
126,OCR,MIMOSA VILLAS,MIMOSA WALK,31032.77970404,40408.433479960004
127,OCR,MUGLISTON HILL,MUGLISTON PARK,33150.798725849999,40877.722392420001
128,OCR,SEMBAWANG GARDENS ARCADE,JALAN LEGUNDI,26904.745182920001,46977.102554749997
129,OCR,LANDED HOUSING DEVELOPMENT,LORONG TANGGAM,32545.73041385,42205.577010720002
130,OCR,THE SKYWOODS,DAIRY FARM HEIGHTS,21103.8812,38650.2143
131,OCR,THE TENNERY,WOODLANDS ROAD,19812.3259,40265.6536
132,OCR,LANDED HOUSING DEVELOPMENT,DEDAP ROAD,31515.176172460001,41107.028930930003
133,OCR,SARACA GARDENS,SARACA DRIVE,30853.534422920001,41041.290938059997
134,OCR,LANDED HOUSING DEVELOPMENT,LILAC ROAD,31152.16119703,40495.87321114
135,OCR,CASPIAN,LAKESIDE DRIVE,15223.736598410001,36114.113723809998
136,OCR,FANTA GARDEN,BEGONIA DRIVE,31486.477279319999,41082.343800839997
137,OCR,SUNRISE VILLA,SUNRISE AVENUE,30697.80801467,41122.515773629999
138,OCR,FUDU PARK,FUDU PARK,28522.42404082,41297.341859029997
139,OCR,CENTURY MANSIONS,JALAN REMAJA,20108.163980569999,37731.81284524
140,OCR,RAINTREE VALLEY,MUNSHI ABDULLAH WALK,27717.59336283,40631.609508899999
141,OCR,SEASONS PARK,YIO CHU KANG ROAD,28652.856533279998,40793.785544320001
142,OCR,MERA WOODS,HILLVIEW AVENUE,19821.989334660001,37573.471111829997
143,OCR,LILAC PARK,LILAC DRIVE,31110.09524186,40385.694722889998
144,OCR,KELULUT HILL,KELULUT HILL,32441.235780349999,40636.992818090003
145,OCR,SELETAR HILLS ESTATE,JALAN ANTOI,32635.62117727,40771.5902884
146,RCR,PARK NATURA,BUKIT BATOK EAST AVENUE 6,20466.360770759999,36489.121648580002
147,OCR,LUXUS HILLS (PH 6),LUXUS HILL AVENUE,32283.7751,40259.2598
148,OCR,CHESTNUT GARDENS,CHESTNUT GARDENS,20791.992459290001,39034.394837289999
149,OCR,HIGH PARK RESIDENCES,FERNVALE ROAD,32594.6517,42077.2202
150,OCR,THE BROOKS I & II,SPRINGSIDE GREEN,,
151,OCR,HILLION RESIDENCES,JELEBU ROAD,20275.4286,40079.5257
152,OCR,VILLA VERDE,VERDE VIEW,18778.773817070001,41342.991286159999
153,OCR,GERALD RESIDENCE,GERALD CRESCENT,32817.7543702,41023.082837899999
154,OCR,THE SHAUGHNESSY,MILTONIA CLOSE,29455.213178990001,44202.090570500002
155,OCR,HONG HENG GARDEN,SEMBAWANG ROAD,26290.415902869999,42868.484891539997
156,OCR,WANDERVALE,CHOA CHU KANG AVENUE 3,18636.9098,40556.3935
157,OCR,LANDED HOUSING DEVELOPMENT,GERALD DRIVE,32580.591982090001,40986.40972968
158,OCR,LANDED HOUSING DEVELOPMENT,HILLVIEW CRESCENT,19726.696282169999,37293.100879199998
159,OCR,LANDED HOUSING DEVELOPMENT,JALAN ASAS,20774.644490599999,37768.837240509997
160,OCR,MERALODGE,HILLVIEW AVENUE,19997.358018059999,37357.716356679999
161,OCR,SUNCOTTAGES,CASHEW CRESCENT,20822.586722549999,39370.125531870002
162,OCR,LANDED HOUSING DEVELOPMENT,MANDAI ROAD,26153.981793579999,42734.50102947
163,OCR,D'BANYAN,JALAN SENDUDOK,27141.303067490002,47295.745201190003
164,OCR,D' KENARIS,JALAN KENARAH,32292.86114292,40754.27544937
165,OCR,LANDED HOUSING DEVELOPMENT,JALAN DINDING,19586.458416749999,44166.540671739998
166,OCR,THE LAKESHORE,JURONG WEST STREET 41,15711.33799058,36479.655299680002
167,OCR,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,19417.484796029999,37251.185989779997
168,OCR,THE SPRINGSIDE,SPRINGSIDE DRIVE,26533.071315289999,42851.188803390001
169,OCR,WESTVILLE,WESTWOOD WALK,13030.590556719999,37145.456896480001
170,OCR,CANBERRA RESIDENCES,CANBERRA DRIVE,27085.0952,47388.2449
171,OCR,LUXUS HILLS (PH 7),LUXUS HILL AVENUE,32368.2661,40316.3231
172,OCR,TEACHER'S HOUSING ESTATE,IQBAL AVENUE,27587.754261119999,40162.65989098
173,OCR,PINE VILLAS,JALAN BUMBONG,19632.036010340001,44030.178277950001
174,OCR,HILLVIEW GARDEN ESTATE,CHU LIN ROAD,19703.662542849999,37727.781817480003
175,OCR,GERALD GARDENS,GERALD CRESCENT,32730.59501338,41056.942034419998
176,OCR,SKIES MILTONIA,MILTONIA CLOSE,29558.7115,44469.4435
177,OCR,THE CENTRIS,JURONG WEST CENTRAL 3,13813.14649243,35811.15043375
178,OCR,SOL ACRES,CHOA CHU KANG GROVE,18797.7424,39917.4493
179,OCR,LANDED HOUSING DEVELOPMENT,JALAN DERMAWAN,19606.763166059999,37964.033828040003
180,OCR,CASABLANCA,ROSEWOOD DRIVE,22692.429289249999,45760.284037029999
181,OCR,J GATEWAY,GATEWAY DRIVE,17889.6553,35298.2583
182,OCR,ESPA,CASHEW ROAD,20455.384242370001,38982.25475429
183,OCR,ROSEWOOD SUITES,ROSEWOOD DRIVE,22720.130526080001,45642.713500540001
184,OCR,NORTHVALE,CHOA CHU KANG LOOP,18234.189205399999,40963.364122630001
185,OCR,HONG HENG MANSIONS,SEMBAWANG ROAD,26383.096289489999,42761.104731169999
186,OCR,BLOSSOM RESIDENCES,SEGAR ROAD,20989.4074,41315.6763
187,OCR,LANDED HOUSING DEVELOPMENT,JALAN GELEGAR,19825.725062400001,44322.156559159999
188,OCR,PRESIDENT GARDENS,LENTOR GREEN,28474.481299969999,40784.999083870002
189,OCR,FLORIDA PARK,SUNRISE AVENUE,30502.912468609999,41439.962471710001
190,OCR,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,20367.576184439999,39371.980780159999
191,OCR,HILLVIEW APARTMENTS,HILLVIEW AVENUE,20165.679371859999,37576.598434909998
192,OCR,CHESTERVALE,BANGKIT ROAD,21486.293288639999,40096.488878200001
193,OCR,SELETAR PARK,SELETAR CRESCENT,32237.270038429999,41031.581286759997
194,OCR,THE VISIONAIRE,CANBERRA DRIVE,27155.4035,47479.3426
195,OCR,HAZEL PARK TERRACE,HAZEL PARK TERRACE,20555.56468953,39371.949960130003
196,OCR,ATELIER VILLAS,YIO CHU KANG DRIVE,27961.568808380002,40355.443916839997
197,OCR,LANDED HOUSING DEVELOPMENT,SUNRISE AVENUE,30719.818117299999,40975.931278829999
198,OCR,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,33031.960761570003,41062.84891963
199,OCR,THE WARREN,CHOA CHU KANG LOOP,17996.288569800001,40931.063042649998
200,OCR,WOODGROVE ESTATE,CEDARWOOD GROVE,21854.334795750001,45583.97786808
201,OCR,LANDED HOUSING DEVELOPMENT,WOODGROVE AVENUE,22007.524534499999,45453.241745099998
202,OCR,HILLTOP GROVE,HILLVIEW AVENUE,19656.512675339999,37699.990391070003
203,OCR,SELETAR GARDEN,CACTUS ROAD,30018.698308140002,41306.034913570001
204,OCR,PHOENIX HEIGHTS,PHOENIX AVENUE,19565.29406683,39677.037189650001
205,OCR,LAUREL TREE,HILLVIEW TERRACE,19656.14493833,37221.320183790001
206,OCR,LANDED HOUSING DEVELOPMENT,JALAN LENGKOK SEMBAWANG,27150.046661300001,45618.483111069997
207,OCR,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,19631.262850270001,37148.227924289997
